type, location, category
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dJySx9iZPoQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TbpqAm7ur7Y.txt,not received payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Bam5UGMDl74.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LA0ah2i4huE.txt,enforcement
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PjmIVru4MHc.txt,case status
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DQE-iVFvomk.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PaCSxDNJhfw.txt,payment modification
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M9061knP4yk.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YVBke3WJXWs.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OlS8dbGXlnE.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FzDffBJxRHM.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Zce_7a2G2pQ.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LULF-v_vFeQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Qwva2Tk210E.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T20OmujyGHw.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Zox-sQHNdn4.txt,appointments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aPaSS5D_Rvw.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cT7ZNyjnmZM.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aCEJiGHXagU.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OGC0q-LZVBA.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PiKImgnP4s0.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VXgNSW0DanU.txt,payment modification
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YJKgh7u-tKs.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cZwfPEPL8ZY.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YO2fto8Y5cs.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K9yYK1bIsx0.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RUw-ykiEke0.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZGgXZPu87XQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LD1R1-kQNKs.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/O3MfA2R6Omw.txt,payment timelines
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I6Eego3Q6u8.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eAuZ42WUuoc.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/f25gVEe0-xc.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fw3LBl3GZOY.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fmaHzx0w5Zc.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RN6Px0G3uws.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/B_8EeYIcrE4.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JVGsZru5UMA.txt,estimate payments
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ainhLl3p-uI.txt,taxes
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ue1j2UJ8sEs.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KiOsMJnvFOc.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GOWxUPu2lL4.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AUTP8H3iAdE.txt,case status
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LtbIZ481oM8.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LFlhK8vVlZ4.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Qo6RGC5RfFQ.txt,tanf
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bSUI7lZsWEo.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YBE8E1maFBg.txt,insufficient response
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eblfZ2ay0cM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OrELPhhnyIg.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eX959UPsN7c.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IaNoxk7zlEk.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HVNZgRTewFk.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OG0YX7_WeJc.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OWfcQaYxGIE.txt,case status
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K3WPDvF-Syk.txt,tanf
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Z6C1KPJtGwA.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aiDdWpK1x5Y.txt,terminate
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PHSylk7mWb8.txt,legal
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/C89Kqmwuc-k.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IxfhYw5pRt8.txt,contact human
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AdGdvW-fjMU.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ENJPoU7gtUM.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PCskuE_CQw0.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cGbTlvR--fY.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K-SHvS-L_6o.txt,case status
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SyhsWb1__hg.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Q6Pcy6jnCyM.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZkjyqSmF9_M.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LTzwlktsL8I.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KzH3eA3FuCo.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MJlugIZLWvc.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZsqovPxeUKA.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BiT1k0_LBZc.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d9r_j4bM-Qo.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OrcV6O92odk.txt,change employment information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TU8M7oALOF8.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NLkfgiabOdo.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Tw4JwQHO6jY.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NKYRIxeZU2s.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CGDbuKrLJ5c.txt,terminate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FJHK-cy41qc.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/A7Ox9e34FKo.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KQBEcwlucn8.txt,not received payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/S8YQGXCPdD8.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ElrkJLF9p4U.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CmM4G_ikc5s.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MriTCbQqjKM.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Y-VzZZCJ4Qg.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d4kZlTdQQms.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JeihtKhaayY.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IMLUDPQ0mpg.txt,not received payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fB6k_Blt6VI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fPNiIJxSLWc.txt,enforcement
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FnKLFRMI8CQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/McYTiof8oXc.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HHNFg2mmy30.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/F-mptm9TmAQ.txt,make payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Hi6918ltdis.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cura2CTlINw.txt,office locations
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eyTHT1urSro.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ssh0ANU-PuM.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JBgx1U5FeQA.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AJ4vDMYR2rU.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZyI1O13m3YE.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Xc0-62MnT6s.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cgJSkHrA710.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AT2f0yF06W4.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FeimAOKF8Vw.txt,change employment information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eGdDg-b4dVk.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XFBBBu4VOC0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cd_DjtcVnrE.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bnkD_dMbHDQ.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DP3INY7Ma_0.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YvumtyLtEWs.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eaT_63jMsrg.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Uh2o0frpHzE.txt,addressing check
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RLQi5gCYbQk.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/etS7Jnu5qks.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JmdQI2CWyEk.txt,tanf
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dkPEh5mkzIo.txt,taxes
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NSlOQHNEiuA.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/X4W0VPiC7So.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/P_yRK0LjTxY.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/USqlY8JbpPg.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M62rGDZ9gMw.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WSxwkbYw2mw.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RNnLsr--3vs.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dSQWp8-GQS8.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Hibr0ssCRy0.txt,paternity
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CPLfVOxKkb4.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ag5_KfHkHXo.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aV8G34_bl34.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EHHOr75mVMQ.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QFwHlUF7pbU.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IdSwoPBhKyU.txt,arrears
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KZUlCJW4tqs.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LM75k4LNvPc.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J_-7xWrlKzM.txt,online action
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NtPAmPFRSoI.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eiYNTdOFJP0.txt,insufficient response
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Mdqrt6SE4I8.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SMV6esVWIXY.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/P0KHhWAwRC4.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JR4VbiClRlk.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OJUUOBNmQCk.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KeuUIsmJk-I.txt,fee
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a1BasDZg578.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bcuG1UztOWY.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ViuZpoS83q4.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VU0wyctbNnk.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Tn9um5vXw_U.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GvfS-P0UFHU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MLRzMZKZZNk.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NxTmb52LX5w.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TDukTP2X1gg.txt,verification
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R0gJ3VOM1Jg.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/A7oqNj61hyE.txt,terminate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LH4ZF9u6atA.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QZy_meZBjRQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CpfDKoo7CWM.txt,fee
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cFojdVsOPzs.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WX0r1JNbKOI.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V8UEtkCVf9Y.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dwfVy84o9Rk.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L1EFSbc5MqE.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TxZzW2uMrzk.txt,tanf
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ftPF6IQxY-U.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K3HN0hcfc7Y.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V0EdbnCe_q4.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KwPyEo1GpDc.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QH8YIJ0qNvk.txt,account balance
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/c4MU6FgzExU.txt,not received payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CIJh5_SWsSg.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bI-w8i19B_s.txt,account balance
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KLHHS0Kxx-4.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ArcW6rRug30.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aGbiMGHrrNc.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QbgmhyGchSU.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JxfZY47qs2o.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WkOoswn9n_I.txt,change employment information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T2-iFufcu6c.txt,tanf
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YwFplsgksSo.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fNWL930PJPc.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/A4gu9xpRA4A.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YnhQP_rztnk.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K3s12lrV-bU.txt,taxes
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GNp9TLr34To.txt,payment history
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M-IzuG8J20I.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d-BfXZdBbyo.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AISGh-riaF4.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ei9F2WJrluc.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H8o3uoA_Jq4.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G5a1P9bH3i4.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EiKexNDTIiY.txt,tanf
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KBmDtSJoMSs.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/c6XgDGyjW_E.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DHqnIl2jUYc.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/duYCo7JAUxI.txt,make payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Cn6bociVYYE.txt,open case
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BMtlqP5bjG0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AGwAUtosZxQ.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fjFZquRIGUY.txt,office locations
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Vt6A9gFGMjc.txt,payment modification
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CB9G44AXLLU.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Aax-WtpG3lk.txt,cant make payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/W39i09YI7Ok.txt,support inquiries
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CgOOLdeUQdo.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ROcLoTED_Zo.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Uz7pCRoiQ5c.txt
